Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Label
172.17.237.22-8.8.8.8-49027-53-17,172.17.237.22,49027,8.8.8.8,53,17,22-12-21 13:06,64162,Normal
172.17.237.43-239.255.255.250-48177-1900-17,172.17.237.43,48177,239.255.255.250,1900,17,22-12-21 13:06,602990,Normal
172.17.237.43-239.255.255.250-40831-1900-17,172.17.237.43,40831,239.255.255.250,1900,17,22-12-21 13:06,973471,Normal
172.17.237.22-8.8.8.8-52131-53-17,172.17.237.22,52131,8.8.8.8,53,17,22-12-21 13:06,89218,Normal
172.17.237.22-8.8.8.8-42452-53-17,172.17.237.22,42452,8.8.8.8,53,17,22-12-21 13:06,155852,Normal
172.17.237.22-13.107.42.16-44830-443-6,172.17.237.22,44830,13.107.42.16,443,6,22-12-21 13:06,520,Normal
172.17.237.22-8.8.8.8-50803-53-17,172.17.237.22,50803,8.8.8.8,53,17,22-12-21 13:06,62505,Normal
142.250.194.142-172.17.237.22-443-42294-17,172.17.237.22,42294,142.250.194.142,443,17,22-12-21 13:06,3672691,Normal
172.17.237.22-8.8.8.8-54904-53-17,172.17.237.22,54904,8.8.8.8,53,17,22-12-21 13:06,70067,Normal
142.250.193.205-172.17.237.22-443-35006-17,172.17.237.22,35006,142.250.193.205,443,17,22-12-21 13:06,7817585,Normal
172.17.237.22-180.149.59.14-58886-443-17,172.17.237.22,58886,180.149.59.14,443,17,22-12-21 13:06,44415781,Normal
168.63.15.132-172.17.237.22-443-49628-6,172.17.237.22,49628,168.63.15.132,443,6,22-12-21 13:06,445,Normal
142.250.77.234-172.17.237.22-443-53572-17,172.17.237.22,53572,142.250.77.234,443,17,22-12-21 13:06,564526,Normal
172.17.237.22-8.8.8.8-40958-53-17,172.17.237.22,40958,8.8.8.8,53,17,22-12-21 13:06,64242,Normal
172.17.237.43-239.255.255.250-53393-1900-17,172.17.237.43,53393,239.255.255.250,1900,17,22-12-21 13:06,226488,Normal
172.17.237.43-239.255.255.250-54739-1900-17,172.17.237.43,54739,239.255.255.250,1900,17,22-12-21 13:06,596485,Normal
172.17.237.22-13.76.0.227-56870-443-6,172.17.237.22,56870,13.76.0.227,443,6,22-12-21 13:06,427,Normal
172.17.237.43-239.255.255.250-56190-1900-17,172.17.237.43,56190,239.255.255.250,1900,17,22-12-21 13:06,679125,Normal
142.250.195.2-172.17.237.22-443-50664-17,172.17.237.22,50664,142.250.195.2,443,17,22-12-21 13:06,293273,Normal
172.17.237.22-8.8.8.8-36404-53-17,172.17.237.22,36404,8.8.8.8,53,17,22-12-21 13:06,96781,Normal
172.17.237.22-8.8.8.8-58853-53-17,172.17.237.22,58853,8.8.8.8,53,17,22-12-21 13:06,72968,Normal
172.17.237.22-8.8.8.8-47945-53-17,172.17.237.22,47945,8.8.8.8,53,17,22-12-21 13:06,90916,Normal
142.250.77.225-172.17.237.22-443-46464-17,172.17.237.22,46464,142.250.77.225,443,17,22-12-21 13:06,7129864,Normal
172.17.237.61-239.255.255.250-59119-1900-17,172.17.237.61,59119,239.255.255.250,1900,17,22-12-21 13:06,3030976,Normal
142.250.192.195-172.17.237.22-443-54406-17,172.17.237.22,54406,142.250.192.195,443,17,22-12-21 13:06,268431,Normal
172.17.237.22-8.8.8.8-56952-53-17,172.17.237.22,56952,8.8.8.8,53,17,22-12-21 13:06,68086,Normal
142.250.192.195-172.17.237.22-443-34804-17,172.17.237.22,34804,142.250.192.195,443,17,22-12-21 13:06,28635967,Normal
142.250.194.34-172.17.237.22-443-46925-17,172.17.237.22,46925,142.250.194.34,443,17,22-12-21 13:06,15843994,Normal
172.17.237.22-52.113.194.133-38098-443-6,172.17.237.22,38098,52.113.194.133,443,6,22-12-21 13:06,1041,Normal
142.250.77.234-172.17.237.22-443-44213-17,172.17.237.22,44213,142.250.77.234,443,17,22-12-21 13:06,283159,Normal
172.17.237.22-8.8.8.8-36654-53-17,172.17.237.22,36654,8.8.8.8,53,17,22-12-21 13:06,97801,Normal
172.17.237.22-13.107.3.128-43958-443-6,172.17.237.22,43958,13.107.3.128,443,6,22-12-21 13:06,403,Normal
172.217.167.4-172.17.237.22-443-37643-17,172.17.237.22,37643,172.217.167.4,443,17,22-12-21 13:06,43463635,Normal
142.250.194.10-172.17.237.22-443-42604-17,172.17.237.22,42604,142.250.194.10,443,17,22-12-21 13:06,491764,Normal
172.17.237.22-8.8.8.8-57873-53-17,172.17.237.22,57873,8.8.8.8,53,17,22-12-21 13:06,93056,Normal
142.250.194.225-172.17.237.22-443-48429-17,172.17.237.22,48429,142.250.194.225,443,17,22-12-21 13:06,231461,Normal
172.17.237.22-52.46.154.242-49078-443-6,172.17.237.22,49078,52.46.154.242,443,6,22-12-21 13:06,16313671,Normal
172.217.166.14-172.17.237.22-443-33731-17,172.17.237.22,33731,172.217.166.14,443,17,22-12-21 13:06,6885379,Normal
142.250.194.34-172.17.237.22-443-50151-17,172.17.237.22,50151,142.250.194.34,443,17,22-12-21 13:06,377722,Normal
142.250.193.205-172.17.237.22-443-58422-17,172.17.237.22,58422,142.250.193.205,443,17,22-12-21 13:06,636043,Normal
142.250.192.238-172.17.237.22-443-53222-17,172.17.237.22,53222,142.250.192.238,443,17,22-12-21 13:06,287713,Normal
172.17.237.22-8.8.8.8-39179-53-17,172.17.237.22,39179,8.8.8.8,53,17,22-12-21 13:06,64008,Normal
172.17.237.22-8.8.8.8-42222-53-17,172.17.237.22,42222,8.8.8.8,53,17,22-12-21 13:06,66734,Normal
142.250.192.163-172.17.237.22-443-47837-17,172.17.237.22,47837,142.250.192.163,443,17,22-12-21 13:06,10441588,Normal
172.17.237.22-239.255.255.250-32961-1900-17,172.17.237.22,32961,239.255.255.250,1900,17,22-12-21 13:06,3002610,Normal
172.17.237.43-239.255.255.250-35892-1900-17,172.17.237.43,35892,239.255.255.250,1900,17,22-12-21 13:06,596129,Normal
172.17.237.46-239.255.255.250-58707-1900-17,172.17.237.46,58707,239.255.255.250,1900,17,22-12-21 13:06,3035043,Normal
172.17.237.61-239.255.255.250-59120-1900-17,172.17.237.61,59120,239.255.255.250,1900,17,22-12-21 13:06,3027003,Normal
172.17.237.22-13.77.92.139-57502-443-6,172.17.237.22,57502,13.77.92.139,443,6,22-12-21 13:06,468,Normal
172.17.237.33-239.255.255.250-63455-1900-17,172.17.237.33,63455,239.255.255.250,1900,17,22-12-21 13:06,3016517,Normal
172.17.237.22-20.189.173.11-53686-443-6,172.17.237.22,53686,20.189.173.11,443,6,22-12-21 13:07,1092220,Normal
172.17.237.22-52.95.115.196-35908-443-6,172.17.237.22,35908,52.95.115.196,443,6,22-12-21 13:07,15600071,Normal
172.17.237.22-63.33.235.211-46206-443-6,172.17.237.22,46206,63.33.235.211,443,6,22-12-21 13:07,279679,Normal
172.17.237.22-63.33.235.211-46208-443-6,172.17.237.22,46208,63.33.235.211,443,6,22-12-21 13:07,145242,Normal
172.17.237.22-63.33.235.211-46208-443-6,63.33.235.211,443,172.17.237.22,46208,6,22-12-21 13:07,101598,Normal
172.17.237.22-54.80.143.239-59738-443-6,172.17.237.22,59738,54.80.143.239,443,6,22-12-21 13:07,4974881,Normal
172.17.237.22-54.80.143.239-59738-443-6,172.17.237.22,59738,54.80.143.239,443,6,22-12-21 13:07,1020553,Normal
172.17.237.22-52.94.222.151-52972-443-6,172.17.237.22,52972,52.94.222.151,443,6,22-12-21 13:07,10426944,Normal
172.17.237.22-52.94.222.151-52974-443-6,172.17.237.22,52974,52.94.222.151,443,6,22-12-21 13:07,10435955,Normal
172.17.237.22-52.94.222.151-52972-443-6,172.17.237.22,52972,52.94.222.151,443,6,22-12-21 13:07,1694748,Normal
172.17.237.22-52.94.222.151-52974-443-6,172.17.237.22,52974,52.94.222.151,443,6,22-12-21 13:07,1685846,Normal
142.250.194.14-172.17.237.22-443-48798-6,172.17.237.22,48798,142.250.194.14,443,6,22-12-21 13:07,13146720,Normal
172.17.237.22-54.80.143.239-59750-443-6,172.17.237.22,59750,54.80.143.239,443,6,22-12-21 13:07,4815697,Normal
172.17.237.22-74.125.24.155-34418-443-6,172.17.237.22,34418,74.125.24.155,443,6,22-12-21 13:07,13692798,Normal
142.250.194.142-172.17.237.22-443-39848-6,172.17.237.22,39848,142.250.194.142,443,6,22-12-21 13:07,14238721,Normal
172.17.237.22-74.125.136.94-37526-443-6,172.17.237.22,37526,74.125.136.94,443,6,22-12-21 13:07,13077817,Normal
172.17.237.22-13.35.191.104-43468-443-6,172.17.237.22,43468,13.35.191.104,443,6,22-12-21 13:07,13680141,Normal
142.250.193.65-172.17.237.22-443-47244-6,172.17.237.22,47244,142.250.193.65,443,6,22-12-21 13:07,13866857,Normal
172.17.237.22-13.35.218.125-49474-443-6,172.17.237.22,49474,13.35.218.125,443,6,22-12-21 13:07,13389544,Normal
172.17.237.22-13.35.218.125-49474-443-6,172.17.237.22,49474,13.35.218.125,443,6,22-12-21 13:07,274,Normal
172.17.237.22-23.32.177.81-41818-443-6,172.17.237.22,41818,23.32.177.81,443,6,22-12-21 13:07,50089713,Normal
172.17.237.22-23.32.178.45-50066-443-6,172.17.237.22,50066,23.32.178.45,443,6,22-12-21 13:07,20169191,Normal
172.17.237.22-23.32.178.45-50068-443-6,172.17.237.22,50068,23.32.178.45,443,6,22-12-21 13:07,20084981,Normal
142.250.206.165-172.17.237.22-443-50770-6,172.17.237.22,50770,142.250.206.165,443,6,22-12-21 13:07,57838957,Normal
142.250.206.165-172.17.237.22-443-50784-6,172.17.237.22,50784,142.250.206.165,443,6,22-12-21 13:07,58217796,Normal
172.17.237.22-35.186.220.184-42258-443-6,172.17.237.22,42258,35.186.220.184,443,6,22-12-21 13:07,29927768,Normal
172.17.237.22-52.119.187.64-59648-443-6,172.17.237.22,59648,52.119.187.64,443,6,22-12-21 13:07,68576143,Normal
172.17.237.22-3.114.95.219-35230-443-6,172.17.237.22,35230,3.114.95.219,443,6,22-12-21 13:07,74180449,Normal
172.17.237.22-15.207.183.120-56670-443-6,172.17.237.22,56670,15.207.183.120,443,6,22-12-21 13:07,74342969,Normal
172.17.237.22-103.231.98.193-54076-443-6,172.17.237.22,54076,103.231.98.193,443,6,22-12-21 13:07,73372344,Normal
172.17.237.22-69.173.158.65-38842-443-6,172.17.237.22,38842,69.173.158.65,443,6,22-12-21 13:07,75212473,Normal
172.17.237.22-103.231.98.201-56280-443-6,172.17.237.22,56280,103.231.98.201,443,6,22-12-21 13:07,75079796,Normal
172.17.237.22-35.227.252.103-56168-443-6,172.17.237.22,56168,35.227.252.103,443,6,22-12-21 13:07,75167377,Normal
172.17.237.22-23.32.177.30-35852-443-6,172.17.237.22,35852,23.32.177.30,443,6,22-12-21 13:07,74030448,Normal
172.17.237.22-23.32.177.30-35848-443-6,172.17.237.22,35848,23.32.177.30,443,6,22-12-21 13:07,74041922,Normal
172.17.237.22-54.239.36.190-59126-443-6,172.17.237.22,59126,54.239.36.190,443,6,22-12-21 13:07,74053050,Normal
172.17.237.22-23.32.177.30-35740-443-6,172.17.237.22,35740,23.32.177.30,443,6,22-12-21 13:07,75080533,Normal
172.17.237.22-69.173.158.64-35762-443-6,172.17.237.22,35762,69.173.158.64,443,6,22-12-21 13:07,73989885,Normal
172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353,224.0.0.251,5353,17,22-12-21 13:07,100007044,Normal
172.17.237.22-52.95.114.193-60696-443-6,172.17.237.22,60696,52.95.114.193,443,6,22-12-21 13:07,79868741,Normal
172.17.237.22-23.32.176.15-54954-443-6,172.17.237.22,54954,23.32.176.15,443,6,22-12-21 13:07,79868753,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-21 13:07,80241429,Normal
172.17.237.22-104.244.42.3-54314-443-6,172.17.237.22,54314,104.244.42.3,443,6,22-12-21 13:07,77824443,Normal
172.17.237.22-172.67.13.182-36334-443-6,172.17.237.22,36334,172.67.13.182,443,6,22-12-21 13:07,79872482,Normal
172.17.237.22-54.239.35.28-51482-443-6,172.17.237.22,51482,54.239.35.28,443,6,22-12-21 13:07,85706783,Normal
172.17.237.22-44.194.49.161-54574-443-6,172.17.237.22,54574,44.194.49.161,443,6,22-12-21 13:07,89796225,Normal
172.17.237.22-52.95.127.127-46684-443-6,172.17.237.22,46684,52.95.127.127,443,6,22-12-21 13:07,88064554,Normal
172.17.237.22-52.159.49.199-59046-443-6,172.17.237.22,59046,52.159.49.199,443,6,22-12-21 13:07,100930955,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-21 13:07,92976616,Normal
172.17.237.22-209.54.180.3-46860-443-6,172.17.237.22,46860,209.54.180.3,443,6,22-12-21 13:07,92417350,Normal
172.17.237.22-23.32.177.30-35968-443-6,172.17.237.22,35968,23.32.177.30,443,6,22-12-21 13:07,91469119,Normal
172.17.237.22-54.239.35.233-37184-443-6,172.17.237.22,37184,54.239.35.233,443,6,22-12-21 13:07,91335848,Normal
172.17.237.22-54.239.35.233-37182-443-6,172.17.237.22,37182,54.239.35.233,443,6,22-12-21 13:07,91366300,Normal
172.17.237.22-54.239.35.233-37180-443-6,172.17.237.22,37180,54.239.35.233,443,6,22-12-21 13:07,91394862,Normal
172.17.237.22-54.239.35.233-37188-443-6,172.17.237.22,37188,54.239.35.233,443,6,22-12-21 13:07,91330792,Normal
172.17.237.22-54.239.35.233-37186-443-6,172.17.237.22,37186,54.239.35.233,443,6,22-12-21 13:07,91332555,Normal
172.17.237.22-54.239.35.233-37178-443-6,172.17.237.22,37178,54.239.35.233,443,6,22-12-21 13:07,91468157,Normal
172.17.237.22-99.86.45.144-50824-443-6,172.17.237.22,50824,99.86.45.144,443,6,22-12-21 13:07,93883596,Normal
172.17.237.22-52.159.49.199-59044-443-6,172.17.237.22,59044,52.159.49.199,443,6,22-12-21 13:07,104452662,Normal
172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53,172.17.237.20,53,17,22-12-21 13:07,117677081,Normal
172.17.237.22-63.33.235.211-46204-443-6,172.17.237.22,46204,63.33.235.211,443,6,22-12-21 13:07,98067239,Normal
172.17.237.22-52.95.121.195-40894-443-6,172.17.237.22,40894,52.95.121.195,443,6,22-12-21 13:07,91876930,Normal
172.17.237.22-23.32.176.15-54964-443-6,172.17.237.22,54964,23.32.176.15,443,6,22-12-21 13:07,91873157,Normal
172.17.237.22-199.232.253.16-33484-443-6,172.17.237.22,33484,199.232.253.16,443,6,22-12-21 13:07,93683165,Normal
172.17.237.22-52.95.121.195-40892-443-6,172.17.237.22,40892,52.95.121.195,443,6,22-12-21 13:07,91889826,Normal
172.17.237.22-52.94.223.37-57720-443-6,172.17.237.22,57720,52.94.223.37,443,6,22-12-21 13:07,107013810,Normal
172.17.237.22-69.173.158.64-35166-443-6,172.17.237.22,35166,69.173.158.64,443,6,22-12-21 13:07,118788643,Normal
142.250.192.197-172.17.237.22-443-48074-6,172.17.237.22,48074,142.250.192.197,443,6,22-12-21 13:07,90368588,Normal
172.17.237.22-35.190.90.30-39384-443-6,172.17.237.22,39384,35.190.90.30,443,6,22-12-21 13:07,90112602,Normal
172.17.237.22-103.231.98.196-32932-443-6,172.17.237.22,32932,103.231.98.196,443,6,22-12-21 13:07,90112597,Normal
172.17.237.22-23.32.177.30-35850-443-6,172.17.237.22,35850,23.32.177.30,443,6,22-12-21 13:07,91904450,Normal
172.17.237.22-8.8.8.8-34837-53-17,172.17.237.22,34837,8.8.8.8,53,17,22-12-21 13:07,88546,Normal
172.17.237.22-8.8.8.8-33283-53-17,172.17.237.22,33283,8.8.8.8,53,17,22-12-21 13:07,102110,Normal
172.17.237.43-239.255.255.250-42142-1900-17,172.17.237.43,42142,239.255.255.250,1900,17,22-12-21 13:07,549782,Normal
172.17.237.43-239.255.255.250-37098-1900-17,172.17.237.43,37098,239.255.255.250,1900,17,22-12-21 13:07,491692,Normal
172.17.237.22-8.8.8.8-38588-53-17,172.17.237.22,38588,8.8.8.8,53,17,22-12-21 13:07,68531,Normal
172.17.237.22-8.8.8.8-52912-53-17,172.17.237.22,52912,8.8.8.8,53,17,22-12-21 13:07,103130,Normal
172.17.237.22-8.8.8.8-34249-53-17,172.17.237.22,34249,8.8.8.8,53,17,22-12-21 13:07,150714,Normal
142.250.194.14-172.17.237.22-443-48798-6,142.250.194.14,443,172.17.237.22,48798,6,22-12-21 13:07,39,Normal
172.217.161.22-172.17.237.22-443-59167-17,172.17.237.22,59167,172.217.161.22,443,17,22-12-21 13:07,245596,Normal
172.17.237.22-8.8.8.8-34954-53-17,172.17.237.22,34954,8.8.8.8,53,17,22-12-21 13:07,64748,Normal
142.250.194.142-172.17.237.22-443-33001-17,172.17.237.22,33001,142.250.194.142,443,17,22-12-21 13:07,408207,Normal
172.17.237.22-8.8.8.8-45554-53-17,172.17.237.22,45554,8.8.8.8,53,17,22-12-21 13:07,107021,Normal
142.250.194.34-172.17.237.22-443-33474-17,172.17.237.22,33474,142.250.194.34,443,17,22-12-21 13:07,10127168,Normal
172.17.237.22-13.35.191.104-43468-443-6,13.35.191.104,443,172.17.237.22,43468,6,22-12-21 13:07,353,Normal
172.17.237.22-8.8.8.8-43945-53-17,172.17.237.22,43945,8.8.8.8,53,17,22-12-21 13:07,95447,Normal
172.17.237.22-8.8.8.8-56152-53-17,172.17.237.22,56152,8.8.8.8,53,17,22-12-21 13:07,96434,Normal
142.250.192.230-172.17.237.22-443-49777-17,172.17.237.22,49777,142.250.192.230,443,17,22-12-21 13:07,477877,Normal
172.17.237.22-8.8.8.8-40774-53-17,172.17.237.22,40774,8.8.8.8,53,17,22-12-21 13:07,72114,Normal
172.17.237.22-8.8.8.8-53748-53-17,172.17.237.22,53748,8.8.8.8,53,17,22-12-21 13:07,100659,Normal
172.17.237.22-8.8.8.8-58643-53-17,172.17.237.22,58643,8.8.8.8,53,17,22-12-21 13:07,101709,Normal
172.17.237.22-52.95.115.196-35908-443-6,52.95.115.196,443,172.17.237.22,35908,6,22-12-21 13:07,12,Normal
172.217.160.234-172.17.237.22-443-44489-17,172.17.237.22,44489,172.217.160.234,443,17,22-12-21 13:07,288366,Normal
172.17.237.22-74.125.24.155-34418-443-6,74.125.24.155,443,172.17.237.22,34418,6,22-12-21 13:07,57,Normal
172.217.166.2-172.17.237.22-443-53930-17,172.17.237.22,53930,172.217.166.2,443,17,22-12-21 13:07,33475560,Normal
172.17.237.22-8.8.8.8-42585-53-17,172.17.237.22,42585,8.8.8.8,53,17,22-12-21 13:07,64565,Normal
172.17.237.43-239.255.255.250-38658-1900-17,172.17.237.43,38658,239.255.255.250,1900,17,22-12-21 13:07,551884,Normal
172.17.237.22-8.8.8.8-45700-53-17,172.17.237.22,45700,8.8.8.8,53,17,22-12-21 13:07,123903,Normal
142.250.193.65-172.17.237.22-443-47244-6,142.250.193.65,443,172.17.237.22,47244,6,22-12-21 13:07,41,Normal
172.17.237.22-8.8.8.8-54878-53-17,172.17.237.22,54878,8.8.8.8,53,17,22-12-21 13:07,85291,Normal
172.17.237.22-8.8.8.8-54206-53-17,172.17.237.22,54206,8.8.8.8,53,17,22-12-21 13:07,136598,Normal
172.17.237.22-8.8.8.8-58639-53-17,172.17.237.22,58639,8.8.8.8,53,17,22-12-21 13:07,111781,Normal
172.17.237.22-8.8.8.8-37808-53-17,172.17.237.22,37808,8.8.8.8,53,17,22-12-21 13:07,116925,Normal
172.17.237.22-8.8.8.8-53698-53-17,172.17.237.22,53698,8.8.8.8,53,17,22-12-21 13:07,70678,Normal
142.250.194.142-172.17.237.22-443-39848-6,142.250.194.142,443,172.17.237.22,39848,6,22-12-21 13:07,39,Normal
172.17.237.22-8.8.8.8-53009-53-17,172.17.237.22,53009,8.8.8.8,53,17,22-12-21 13:07,74783,Normal
172.17.237.22-8.8.8.8-42375-53-17,172.17.237.22,42375,8.8.8.8,53,17,22-12-21 13:07,99712,Normal
172.17.237.22-8.8.8.8-55107-53-17,172.17.237.22,55107,8.8.8.8,53,17,22-12-21 13:07,121431,Normal
172.17.237.22-8.8.8.8-37832-53-17,172.17.237.22,37832,8.8.8.8,53,17,22-12-21 13:07,73591,Normal
172.17.237.22-8.8.8.8-43056-53-17,172.17.237.22,43056,8.8.8.8,53,17,22-12-21 13:07,66433,Normal
172.17.237.22-8.8.8.8-45183-53-17,172.17.237.22,45183,8.8.8.8,53,17,22-12-21 13:07,96192,Normal
172.17.237.22-8.8.8.8-46419-53-17,172.17.237.22,46419,8.8.8.8,53,17,22-12-21 13:07,62579,Normal
172.17.237.22-8.8.8.8-45996-53-17,172.17.237.22,45996,8.8.8.8,53,17,22-12-21 13:07,65960,Normal
172.17.237.22-8.8.8.8-34360-53-17,172.17.237.22,34360,8.8.8.8,53,17,22-12-21 13:07,123751,Normal
172.17.237.32-239.255.255.250-49774-1900-17,172.17.237.32,49774,239.255.255.250,1900,17,22-12-21 13:07,3016017,Normal
142.250.194.225-172.17.237.22-443-37239-17,172.17.237.22,37239,142.250.194.225,443,17,22-12-21 13:07,499589,Normal
172.17.237.43-239.255.255.250-34481-1900-17,172.17.237.43,34481,239.255.255.250,1900,17,22-12-21 13:07,646890,Normal
172.17.237.22-8.8.8.8-41001-53-17,172.17.237.22,41001,8.8.8.8,53,17,22-12-21 13:07,69776,Normal
172.17.237.22-8.8.8.8-47071-53-17,172.17.237.22,47071,8.8.8.8,53,17,22-12-21 13:07,68625,Normal
172.17.237.22-8.8.8.8-51053-53-17,172.17.237.22,51053,8.8.8.8,53,17,22-12-21 13:07,96942,Normal
172.17.237.22-63.33.235.211-46206-443-6,63.33.235.211,443,172.17.237.22,46206,6,22-12-21 13:07,47,Normal
172.17.237.22-8.8.8.8-48778-53-17,172.17.237.22,48778,8.8.8.8,53,17,22-12-21 13:07,70057,Normal
172.217.166.226-172.17.237.22-443-46860-17,172.17.237.22,46860,172.217.166.226,443,17,22-12-21 13:07,452787,Normal
172.17.237.22-8.8.8.8-48746-53-17,172.17.237.22,48746,8.8.8.8,53,17,22-12-21 13:07,64925,Normal
172.17.237.22-8.8.8.8-59120-53-17,172.17.237.22,59120,8.8.8.8,53,17,22-12-21 13:07,116584,Normal
172.17.237.22-54.80.143.239-59750-443-6,172.17.237.22,59750,54.80.143.239,443,6,22-12-21 13:07,1169747,Normal
172.17.237.22-8.8.8.8-43732-53-17,172.17.237.22,43732,8.8.8.8,53,17,22-12-21 13:07,122528,Normal
172.217.167.14-172.17.237.22-443-55588-17,172.17.237.22,55588,172.217.167.14,443,17,22-12-21 13:07,223109,Normal
172.17.237.22-8.8.8.8-41883-53-17,172.17.237.22,41883,8.8.8.8,53,17,22-12-21 13:07,96540,Normal
172.17.237.22-180.149.59.14-56306-443-17,172.17.237.22,56306,180.149.59.14,443,17,22-12-21 13:07,196703,Normal
172.17.237.43-239.255.255.250-40149-1900-17,172.17.237.43,40149,239.255.255.250,1900,17,22-12-21 13:07,625730,Normal
172.17.237.42-224.0.0.251-5353-5353-17,172.17.237.42,5353,224.0.0.251,5353,17,22-12-21 13:07,22652178,Normal
172.217.16.35-172.17.237.22-443-42697-17,172.17.237.22,42697,172.217.16.35,443,17,22-12-21 13:07,1262937,Normal
172.17.237.22-8.8.8.8-54520-53-17,172.17.237.22,54520,8.8.8.8,53,17,22-12-21 13:07,93185,Normal
172.17.237.22-8.8.8.8-60898-53-17,172.17.237.22,60898,8.8.8.8,53,17,22-12-21 13:07,113525,Normal
172.17.237.22-8.8.8.8-40583-53-17,172.17.237.22,40583,8.8.8.8,53,17,22-12-21 13:07,105729,Normal
172.17.237.22-8.8.8.8-58632-53-17,172.17.237.22,58632,8.8.8.8,53,17,22-12-21 13:07,68933,Normal
172.217.160.234-172.17.237.22-443-60974-17,172.17.237.22,60974,172.217.160.234,443,17,22-12-21 13:07,248232,Normal
172.17.237.22-8.8.8.8-39587-53-17,172.17.237.22,39587,8.8.8.8,53,17,22-12-21 13:07,156468,Normal
172.17.237.22-8.8.8.8-37480-53-17,172.17.237.22,37480,8.8.8.8,53,17,22-12-21 13:07,65723,Normal
172.17.237.22-8.8.8.8-53619-53-17,172.17.237.22,53619,8.8.8.8,53,17,22-12-21 13:07,117668,Normal
172.17.237.22-8.8.8.8-46221-53-17,172.17.237.22,46221,8.8.8.8,53,17,22-12-21 13:07,118705,Normal
172.17.237.22-8.8.8.8-47877-53-17,172.17.237.22,47877,8.8.8.8,53,17,22-12-21 13:07,118972,Normal
172.17.237.22-8.8.8.8-35173-53-17,172.17.237.22,35173,8.8.8.8,53,17,22-12-21 13:07,66404,Normal
172.17.237.22-8.8.8.8-51015-53-17,172.17.237.22,51015,8.8.8.8,53,17,22-12-21 13:07,72002,Normal
172.17.237.22-8.8.8.8-55082-53-17,172.17.237.22,55082,8.8.8.8,53,17,22-12-21 13:07,102408,Normal
172.17.237.21-239.255.255.250-50873-1900-17,172.17.237.21,50873,239.255.255.250,1900,17,22-12-21 13:07,3017229,Normal
172.17.237.22-20.189.173.11-53686-443-6,20.189.173.11,443,172.17.237.22,53686,6,22-12-21 13:07,42,Normal
172.17.237.22-8.8.8.8-59354-53-17,172.17.237.22,59354,8.8.8.8,53,17,22-12-21 13:07,92765,Normal
172.17.237.22-35.190.60.146-42981-443-17,172.17.237.22,42981,35.190.60.146,443,17,22-12-21 13:07,479157,Normal
